,news_id,title,publish_time,location,category,latitude,longitude
1356,602655,觀塘繞道往旺角方向，近觀塘碼頭中、快線的交通意外未清理，龍尾：將軍澳道近翠屏南邨；反方向往將軍澳亦車多，龍尾：勵業街。,2020-01-04 10:20:00,將軍澳道近翠屏南邨,accident,22.29205695,114.209076636299
1357,580565,觀塘繞道往旺角方向，近九龍麵粉廠中、慢線的交通意外未清理，龍尾：將軍澳道近翠屏南邨。,2019-12-20 13:42:00,將軍澳道近翠屏南邨,accident,22.29205695,114.209076636299
1358,571288,較早前鯉魚門道往旺角方向，近茶果嶺道油站的意外已清理，龍尾：將軍澳道近翠屏南邨。,2019-12-19 15:11:00,將軍澳道近翠屏南邨,accident,22.29205695,114.209076636299
1359,416361,觀塘道西行往旺角方向，近開源道迴旋處非常多車，龍尾：將軍澳道近翠屏南邨。,2019-12-02 18:00:00,將軍澳道近翠屏南邨,busy,22.29205695,114.209076636299
1360,97955,將軍澳隧道公路往將軍澳方向，近茵怡花園慢線有交通意外，龍尾：將軍澳道近翠屏南邨。,2019-11-09 18:22:00,將軍澳道近翠屏南邨,accident,22.29205695,114.209076636299
1361,39340,將軍澳隧道將軍澳入口，龍尾：電話機樓。,2019-11-04 07:01:00,將軍澳隧道,busy,22.4948719,114.0731785
1362,92,將軍澳隧道將軍澳入口，龍尾：電話機樓。,2019-10-30 07:00:00,將軍澳隧道,busy,22.4948719,114.0731785
1363,27560,將軍澳隧道將軍澳入口，龍尾：電話機樓。,2019-11-02 09:20:00,將軍澳隧道,busy,22.4948719,114.0731785
1364,563078,將軍澳道往觀塘方向，近翠屏南邨中、慢線有交通意外，龍尾：將軍澳隧道。,2019-12-18 17:55:00,將軍澳隧道,accident,22.4948719,114.0731785
1365,573745,較早前觀塘繞道往旺角方向，近觀塘碼頭快線的交通意外已清理，龍尾：將軍澳隧道。,2019-12-19 18:59:00,將軍澳隧道,accident,22.4948719,114.0731785
1366,477751,將軍澳道下行往觀塘道方向，近啓田道的快線有交通意外，龍尾：將軍澳隧道公路近將軍澳體育館。,2019-12-09 13:21:00,將軍澳隧道公路近將軍澳體育館,accident,22.3173771,114.2573433
1367,368869,將軍澳道往觀塘方向，近興田邨慢線有壞車阻路，龍尾：將軍澳隧道公路近電話機樓。,2019-11-27 07:26:00,將軍澳隧道公路近電話機樓,busy,22.3202081,114.252974
1368,21338,將軍澳道往觀塘方向，近翠屏南邨第2、3線有交通意外，龍尾：將軍澳隧道公路近電話機樓。,2019-11-01 17:53:00,將軍澳隧道公路近電話機樓,accident,22.3202081,114.252974
1369,368870,較早前將軍澳道往觀塘方向，近興田邨慢線壞車已拖走，龍尾：將軍澳隧道公路近香港單車館。,2019-11-27 07:34:00,將軍澳隧道公路近香港單車館,busy,22.3140856,114.260522
1370,472393,將軍澳道往茶果嶺道方向，往觀塘的唯一支路有交通意外，龍尾：將軍澳隧道將軍澳入口。,2019-12-08 18:30:00,將軍澳隧道將軍澳入口,accident,22.3191272,114.246285
1371,591600,將軍澳隧道往觀塘方向，近收費廣場較早前有壞車阻路，壞車已拖走，龍尾：將軍澳隧道將軍澳入口。,2019-12-26 18:13:00,將軍澳隧道將軍澳入口,busy,22.3191272,114.246285
1372,580479,較早前觀塘繞道往旺角方向，近九龍麵粉廠的中、慢線的交通意外已清理，龍尾：將軍澳隧道收費廣場。,2019-12-20 14:04:00,將軍澳隧道收費廣場,accident,22.3191272,114.2440963
1373,580567,較早前觀塘繞道往旺角方向，近九龍麵粉廠中、慢線的交通意外已清理，龍尾：將軍澳隧道收費廣場。,2019-12-20 14:04:00,將軍澳隧道收費廣場,accident,22.3191272,114.2440963
1374,396771,觀塘繞道往旺角方向，近觀塘碼頭有交通意外，龍尾：將軍澳隧道收費廣場。,2019-11-29 18:54:00,將軍澳隧道收費廣場,accident,22.3191272,114.2440963
1375,414679,將軍澳隧道公路往將軍澳方向，近寶康公園一段早前路面有障礙物，現時一帶多車，龍尾：將軍澳隧道收費站。,2019-12-02 15:22:00,將軍澳隧道收費站,busy,22.3159855,114.2387741
1376,477633,將軍澳道下行往觀塘道方向，近啓田道的快線有交通意外，龍尾：將軍澳隧道管道中間。,2019-12-09 13:01:00,將軍澳隧道管道中間,accident,22.3191272,114.2440963
1377,585893,較早前屯門公路往屯門方向，近珠海學院快線交通意外已清理，龍尾：小欖。,2019-12-23 11:44:00,小欖,accident,22.3682589,114.0041022
1378,582363,屯門公路往九龍方向，近屯門公路轉車站有交通意外，龍尾：小欖。,2019-12-21 08:56:00,小欖,accident,22.3682589,114.0041022
1379,163159,較早前屯門公路往九龍方向，近深井中、慢線的交通意外已清理，龍尾：小欖。,2019-11-14 12:49:00,小欖,accident,22.3682589,114.0041022
1380,136048,屯門公路往元朗方向，近新墟街市擠塞，龍尾：小欖。皇珠路往屯門公路方向，龍尾：龍門居。,2019-11-12 18:31:00,小欖,congestion,22.3682589,114.0041022
1381,443614,大老山隧道往九龍方向，龍尾：小瀝源。,2019-12-05 07:15:00,小瀝源,busy,22.3814326,114.212256093057
1382,499971,大老山隧道往九龍方向，龍尾：小瀝源。,2019-12-11 07:24:00,小瀝源,busy,22.3814326,114.212256093057
1383,128572,大老山隧道沙田入口龍尾：小瀝源。,2019-11-12 10:50:00,小瀝源,busy,22.3814326,114.212256093057
1384,137408,吐露港公路往上水方向，近大學站的快線有交通意外，相當擠塞，龍尾分別：城門隧道沙田出口、青沙公路近蝴蝶谷、沙田路近威爾斯醫院、大老山公路近小瀝源。,2019-11-12 19:30:00,小瀝源,accident,22.3814326,114.212256093057
1385,212526,大老山隧道往九龍方向，龍尾：小瀝源。,2019-11-18 07:05:00,小瀝源,busy,22.3814326,114.212256093057
1386,5916,大老山隧道往九龍方向，龍尾：小瀝源。,2019-10-31 09:45:00,小瀝源,busy,22.3814326,114.212256093057
1387,600536,大老山隧道往九龍方向，龍尾：小瀝源。,2020-01-02 08:30:00,小瀝源,busy,22.3814326,114.212256093057
1388,66929,受大埔公路意外影響，尖山隧道往沙田方向現正實施間歇性封閉措施。,2019-11-06 17:44:00,尖山隧道,blocked,22.3501657,114.154287
1389,67853,較早前尖山隧道往沙田方向的間歇性封閉措施已取消。,2019-11-06 18:55:00,尖山隧道,blocked,22.3501657,114.154287
1390,118175,尖山隧道往沙田方向的間歇性封閉措施取消。,2019-11-11 19:10:00,尖山隧道,blocked,22.3501657,114.154287
1391,330714,尖山隧道往沙田方向，已取消間封措施。,2019-11-25 16:56:00,尖山隧道,blocked,22.3501657,114.154287
1392,334244,尖山隧道因多車，往沙田方向實施間歇性封閉措施。,2019-11-25 18:20:00,尖山隧道,blocked,22.3501657,114.154287
1393,334247,尖山隧道往沙田方向的間封措施取消。,2019-11-25 18:43:00,尖山隧道,normal,22.3501657,114.154287
1394,136270,尖山隧道往沙田方向多車，實施間歇性封閉措施。,2019-11-12 18:45:00,尖山隧道,blocked,22.3501657,114.154287
1395,114262,尖山隧道往沙田方向，實施間歇性封閉措施。,2019-11-11 16:43:00,尖山隧道,blocked,22.3501657,114.154287
1396,268077,尖山隧道往沙田方向受車多影響，現正實施間歇性封閉措施。,2019-11-20 18:27:00,尖山隧道,blocked,22.3501657,114.154287
1397,271410,較早前尖山隧道往沙田方向的間歇性封閉措施已取消。,2019-11-20 19:38:00,尖山隧道,blocked,22.3501657,114.154287
1398,413916,青沙公路維修：往沙田方向，近尖山隧道入口的中、快線暫時封閉。,2019-12-02 13:43:00,尖山隧道,blocked,22.3501657,114.154287
1399,413775,青沙公路維修：往沙田方向，近尖山隧道的入中、快線暫時封閉。,2019-12-02 13:43:00,尖山隧道,blocked,22.3501657,114.154287
1400,411646,青沙公路有緊急維修：往沙田方向，近尖山隧道快線封閉。,2019-12-02 06:54:00,尖山隧道,blocked,22.3501657,114.154287
1401,213018,青沙公路往九龍方向擠塞，龍尾：尖山隧道九龍出口。,2019-11-18 09:06:00,尖山隧道九龍出口,congestion,22.3461906,114.1471569
1402,329480,尖山隧道往沙田方向實施間封措施，大埔公路往上水方向，近沙田港鐵站的意外仍未清理，慢線封閉，龍尾：尖山隧道收費亭。,2019-11-25 16:08:00,尖山隧道收費亭,blocked,22.359233,114.1619889
1403,448966,較早前車公廟路往第一城方向，近大圍迴旋處的交通意外已清理，龍尾：尖山隧道收費站。,2019-12-05 18:41:00,尖山隧道收費站,accident,22.34836685,114.126076347497
1404,228794,【港鐵】尖沙咀站及尖東站可以重開。,2019-11-19 13:11:00,尖東站,normal,22.2957179,114.1750898
1405,422423,啟德隧道往尖沙咀方向的間歇性封閉措施已取消。,2019-12-03 09:52:00,尖沙咀,blocked,22.2978123,114.1719807
1406,422228,啟德隧道往尖沙咀方向的管道現已實施間歇性封閉措施。,2019-12-03 08:48:00,尖沙咀,blocked,22.2978123,114.1719807
1407,418019,尖沙咀梳士巴利道凌晨工程：因渠務工程，由星期二 (3/12) 00:30至05:30，梳士巴利道北行往科學館道方向的未命名道路會臨時封閉。,2019-12-02 20:00:00,尖沙咀,blocked,22.2978123,114.1719807
1408,408391,尖沙咀公眾遊行活動：由約15:00起，遊行隊伍將沿梳士巴利道前往紅磡體育館；駕駛人士請盡量避免前往受影響地區。,2019-12-01 14:40:00,尖沙咀,info,22.2978123,114.1719807
1409,504922,啟德隧道往尖沙咀方向因車多，實施間歇性封閉措施。,2019-12-11 18:35:00,尖沙咀,blocked,22.2978123,114.1719807
1410,505485,較早前啟德隧道往尖沙咀方向的間歇性封閉措施已取消。,2019-12-11 19:15:00,尖沙咀,blocked,22.2978123,114.1719807
1411,424367,尖沙咀海防道往堪富利士道擠塞，亦影響漢口道往海防道擠塞。,2019-12-03 13:59:00,尖沙咀,congestion,22.2978123,114.1719807
1412,408929,【尖沙咀封路】暢運道暫時封閉。,2019-12-01 17:35:00,尖沙咀,blocked,22.2978123,114.1719807
1413,572000,尖沙咀堪富利士道清場：較早前的高空墮物事件已處理，車輛沿海防道可直入堪富利士道。,2019-12-19 16:25:00,尖沙咀,info,22.2978123,114.1719807
1414,541476,啟德隧道往尖沙咀方向車多，實施間歇性封閉措施。,2019-12-16 18:55:00,尖沙咀,blocked,22.2978123,114.1719807
1415,542133,啟德隧道往尖沙咀方向的間歇性封閉措施已取消。,2019-12-16 19:41:00,尖沙咀,blocked,22.2978123,114.1719807
1416,515542,較早前青葵公路往尖沙咀方向，近祖堯邨的交通意外已清理，3、4線解封，車龍有待消散。,2019-12-12 19:24:00,尖沙咀,accident,22.2978123,114.1719807
1417,226384,【九龍區封路重開】東九龍走廊往尖沙咀方向的封路重開。,2019-11-19 09:28:00,尖沙咀,normal,22.2978123,114.1719807
1418,208244,【巴士】因應九龍區仍有封路，受影響巴士路線要停駛、改道或縮短路線，現時九巴提供特別路線271X全日特快來往大埔至尖沙咀，乘客請留意巴士公司最新通告。,2019-11-17 12:55:00,尖沙咀,blocked,22.2978123,114.1719807
1419,208611,【巴士】因應九龍區仍有封路，受影響巴士路線要停駛、改道或縮短路線，現時九巴提供特別路線271X全日特快來往大埔至尖沙咀，乘客請留意巴士公司最新通告。,2019-11-17 15:30:00,尖沙咀,blocked,22.2978123,114.1719807
1420,188047,窩打老道往尖沙咀方向，近九龍塘禧福道有意外，2、3線受阻。,2019-11-15 14:54:00,尖沙咀,accident,22.2978123,114.1719807
1421,204758,【巴士】九巴提供特別路線271X來往大埔及尖沙咀。,2019-11-16 19:10:00,尖沙咀,info,22.2978123,114.1719807
1422,144520,紅隧九龍出口往尖沙咀方向非常擠塞。,2019-11-13 11:01:00,尖沙咀,congestion,22.2978123,114.1719807
1423,137526,【港鐵】因尖沙咀站有突發情況，車站現時關閉，列車不停尖沙咀站。,2019-11-12 19:36:00,尖沙咀,service paused,22.2978123,114.1719807
1424,189652,較早前窩打老道往尖沙咀方向，近九龍塘禧福道的意外已清理，2、3線解封。,2019-11-15 15:59:00,尖沙咀,accident,22.2978123,114.1719807
1425,9097,較早前東九龍走廊往尖沙咀方向，近山西街的交通意外已清理，車龍有待消散。 ,2019-10-31 16:58:00,尖沙咀,accident,22.2978123,114.1719807
1426,9098,較早前啟德隧道往尖沙咀方向的間歇性封閉措施取消。 ,2019-10-31 16:59:00,尖沙咀,blocked,22.2978123,114.1719807
1427,43708,啟德隧道往尖沙咀及過海方向的間封措施取消。,2019-11-04 17:23:00,尖沙咀,normal,22.2978123,114.1719807
1428,1178,啟德隧道往尖沙咀方向受車多影響，現正實施間歇性封閉措施。,2019-10-30 18:53:00,尖沙咀,blocked,22.2978123,114.1719807
1429,1632,較早前啟德隧道往尖沙咀方向的間歇性封閉措施取消。 ,2019-10-30 19:28:00,尖沙咀,blocked,22.2978123,114.1719807
1430,8547,啟德隧道往尖沙咀方向車多，實施間歇性封閉措施。,2019-10-31 16:04:00,尖沙咀,blocked,22.2978123,114.1719807
1431,597120,較早前西九龍走廊往尖沙咀方向，近旺角道慢線交通意外已清理，交通回復正常。,2019-12-30 10:53:00,尖沙咀,normal,22.2978123,114.1719807
1432,597039,西九龍走廊往尖沙咀方向，近旺角道的慢線有交通意外，一帶車多。,2019-12-30 09:59:00,尖沙咀,accident,22.2978123,114.1719807
1433,587843,尖沙咀一帶，包括金馬倫道、金巴利道、堪富利士道一帶交通繁忙。,2019-12-24 13:33:00,尖沙咀,busy,22.2978123,114.1719807
1434,598987,【除夕夜港鐵安排】港鐵預計晚上會有較多市民乘車到尖沙咀、尖東、中環及銅鑼灣站，前往鄰近地方。於晚上約八時起，這四個車站將採取人流管理措施，個別出入口會改為只准出站或入站，並視乎路面人流情況，個別出入口亦有可能暫時關閉。,2019-12-31 12:00:00,尖沙咀,service paused,22.2978123,114.1719807
1435,599543,天星小輪：中環至尖沙咀的服務將延長至1/1 (星期三) 01：00。,2019-12-31 18:16:00,尖沙咀,info,22.2978123,114.1719807
1436,588836,【港鐵】因應尖沙咀站外的突發情況，尖沙咀站暫時關閉，荃灣綫列車不停尖沙咀站。,2019-12-24 22:56:00,尖沙咀,service paused,22.2978123,114.1719807
1437,256217,梳士巴利道往碼頭方向，近彌敦道一段擠塞，龍尾：尖沙咀中心。,2019-11-20 13:03:00,尖沙咀中心,congestion,22.29769465,114.177855623898
1438,274263,城西道往堅尼地城方向，近堅尼地城游泳池一段慢車，龍尾：屈地街。,2019-11-22 10:30:00,屈地街,busy,22.2871567,114.1364117
1439,547233,城西道往堅尼地城方向，近堅尼地城游泳池一段慢車，龍尾：屈地街。,2019-12-17 10:46:00,屈地街,busy,22.2871567,114.1364117
1440,16945,城西道往堅尼地城方向，近堅尼地城游泳池一段慢車，龍尾：屈地街。,2019-11-01 10:36:00,屈地街,busy,22.2871567,114.1364117
1441,601484,城西道往堅尼地城方向，近堅尼地城游泳池一段慢車，龍尾：屈地街。,2020-01-03 10:33:00,屈地街,busy,22.2871567,114.1364117
1442,599261,屯門龍門路往龍鼓灘方向，近浩船街一段擠塞。,2019-12-31 15:43:00,屯門,congestion,22.3953476,113.9315836
1443,597341,屯門龍富路往龍鼓灘方向，近龍門路一帶車多。,2019-12-30 13:10:00,屯門,busy,22.3953476,113.9315836
1444,593471,屯門浩船街晚間工程：由現在至明早 (28/12) 06:00，浩船街往龍門路方向，介乎浩福街至龍門路一段會臨時封閉。工程期間，龍門路、浩福街及浩船街亦有改道措施。,2019-12-27 20:21:00,屯門,blocked,22.3953476,113.9315836
1445,600027,【輕鐵】因應屯門區公眾活動，輕鐵路綫505，507，614P，615P 及751調整為10至25分鐘一班車。,2019-12-31 22:17:00,屯門,info,22.3953476,113.9315836
1446,584673,輕鐵:所有輕鐵路綫回復正常路綫。751綫在屯門區已回復以友愛為終點站。,2019-12-22 15:10:00,屯門,normal,22.3953476,113.9315836
1447,594895,屯門浩船街道路工程：由19:00至明日(29/12)06:00，介乎浩福街至龍門路的一段浩船街將臨時封閉，一帶有交通改道安排。,2019-12-28 17:50:00,屯門,blocked,22.3953476,113.9315836
1448,584235,輕鐵:所有輕鐵路綫回復正常路綫。751綫在屯門區已回復以友愛為終點站。,2019-12-22 10:37:00,屯門,normal,22.3953476,113.9315836
1449,564285,較早前屯門公路往九龍方向，近浪翠園快線的交通意外已清理，車龍有待消散。,2019-12-18 19:18:00,屯門公路,accident,22.365657,114.0439428
1450,516191,屯興路凌晨工程：為配合指示標誌改善工程，由星期五(13/12)00:30至06:00，由屯興路通往屯門公路的支路封閉，龍運巴士A33號線往悅湖山莊方向的班次亦須改道行駛，請留意現場改道指示。 ,2019-12-12 20:06:00,屯門公路,blocked,22.365657,114.0439428
1451,311412,屯門公路往元朗方向，近新墟街市一帶的行車緩慢。,2019-11-24 15:11:00,屯門公路,info,22.365657,114.0439428
1452,501016,較早前屯門公路往九龍方向，近青龍頭的交通意外已清理，一帶車多。,2019-12-11 11:43:00,屯門公路,accident,22.365657,114.0439428
1453,500786,屯門公路往九龍方向，近青龍頭有交通意外，一帶車多。,2019-12-11 11:00:00,屯門公路,accident,22.365657,114.0439428
1454,471193,較早前屯門公路往九龍方向，近新和里的意外已清理，封路重開。,2019-12-08 15:13:00,屯門公路,normal,22.365657,114.0439428
1455,88,屯門公路路線標誌工程：直至06:00，屯門公路往元朗方向，接近青山公路-青山灣段交界的左、中線封閉。,2019-10-30 00:30:00,屯門公路,blocked,22.365657,114.0439428
1456,68833,屯門公路凌晨工程：由星期四(7/11)00:30至06:00，屯門公路往元朗方向，通往皇珠路西行的支路將臨時封閉，一帶有交通改道安排。,2019-11-06 20:00:00,屯門公路,blocked,22.365657,114.0439428
1457,82084,屯門公路工程：由00:30至06:00，屯門公路往元朗方向，通往皇珠路的支路將臨時封閉，一帶有交通改道安排。,2019-11-08 00:05:00,屯門公路,blocked,22.365657,114.0439428
1458,72729,屯門公路工程：由00:30至06:00，屯門公路往元朗方向，通往皇珠路的支路將臨時封閉，一帶有交通改道安排。,2019-11-07 00:05:00,屯門公路,blocked,22.365657,114.0439428
1459,78780,屯門公路工程：由星期五(8/11)00:30至06:00，屯門公路往元朗方向，通往皇珠路的支路將臨時封閉，一帶有交通改道安排。,2019-11-07 20:00:00,屯門公路,blocked,22.365657,114.0439428
1460,590155,屯門公路有道路工程：往上水方向，近新墟快線封閉，一帶擠塞。,2019-12-25 15:59:00,屯門公路,blocked,22.365657,114.0439428
1461,592870,屯門公路道路事故清場：往九龍方向，近屯門醫院慢線解封，車龍有待消散。 ,2019-12-27 14:34:00,屯門公路,info,22.365657,114.0439428
1462,592331,較早前屯門公路往九龍方向，近兆康的交通意外已清理，一帶車多。,2019-12-27 09:18:00,屯門公路,accident,22.365657,114.0439428
1463,601170,較早前屯門公路往元朗方向，近新墟慢線的交通意外已清理，車龍有待消散。 ,2020-01-02 20:06:00,屯門公路,accident,22.365657,114.0439428
1464,602253,屯門公路往元朗方向，近屯門公路轉車站的意外清場，車龍有待消散。,2020-01-03 19:12:00,屯門公路,accident,22.365657,114.0439428
1465,561989,較早前元朗公路往上水方向，近藍地交匯處快線的交通意外已清理，龍尾：屯門公路近嘉龍村。,2019-12-18 16:26:00,屯門公路近嘉龍村,accident,22.358918,114.0338445
1466,62936,屯門公路往九龍方向，近珠海學院有交通意外，龍尾：屯門大會堂。,2019-11-06 09:20:00,屯門大會堂,accident,22.3918043,113.9772569
1467,8495,屯門公路往元朗方向，近兆康港鐵站車多繁忙，龍尾：屯門市廣場。,2019-10-31 16:00:00,屯門市廣場,busy,22.39289175,113.977333944653
1468,90097,較早前屯門公路往元朗方向，近屯門市廣場快線的壞車已拖走，車龍有待消散。 ,2019-11-08 19:31:00,屯門市廣場,info,22.39289175,113.977333944653
1469,531610,元朗公路往上水方向，近兆康有交通意外，龍尾：屯門市廣場。,2019-12-14 14:41:00,屯門市廣場,accident,22.39289175,113.977333944653
1470,219325,由於有突發情況，西鐵綫尖東站關閉，列車不停有關車站。西鐵綫目前只維持柯士甸站至屯門站的列車服務。,2019-11-18 18:55:00,屯門站,service paused,22.3946409,113.9710104
1471,181571,【港鐵】以下車站已經關閉：荃灣綫、觀塘綫：旺角站 、港島綫：西灣河站 、將軍澳綫：將軍澳站 、東涌綫：東涌站 、東鐵綫：大學至羅湖及落馬洲站、西鐵綫：屯門站。,2019-11-15 06:30:00,屯門站,service paused,22.3946409,113.9710104
1472,181705,【港鐵】以下車站已經關閉：荃灣綫、觀塘綫：旺角站 、港島綫：西灣河站 、將軍澳綫：將軍澳站 、東涌綫：東涌站 、東鐵綫：大學至羅湖及落馬洲站、西鐵綫：屯門站。東涌綫：欣澳至東涌站服務暫停(港鐵現正提供免費接駁巴士來往欣澳和東涌站) 東鐵綫：紅磡至火炭站每5分鐘一班；火炭至羅湖及落馬洲站服務暫停。,2019-11-15 07:22:00,屯門站,service paused,22.3946409,113.9710104
1473,181671,【港鐵】以下車站已經關閉：荃灣綫、觀塘綫：旺角站 、港島綫：西灣河站 、將軍澳綫：將軍澳站 、東涌綫：東涌站 、東鐵綫：大學至羅湖及落馬洲站、西鐵綫：屯門站。東涌綫：欣澳至東涌站服務暫停（欣澳至東涌站服務暫停(港鐵現正提供免費接駁巴士來往欣澳和東涌站) 東鐵綫：紅磡至火炭站每5分鐘一班；火炭至羅湖及落馬洲站服務暫停。,2019-11-15 07:22:00,屯門站,service paused,22.3946409,113.9710104
1474,144446,【西鐵】紅磡至兆康站恢復列車服務，兆康至屯門站服務仍然暫停。,2019-11-13 13:29:00,屯門站,service paused,22.3946409,113.9710104
1475,158900,【港鐵】以下車站已經關閉，列車亦不停有關車站：觀塘綫：旺角站 、港島綫：西灣河站 、將軍澳綫：將軍澳站 、東涌綫：東涌站 、西鐵綫：屯門站。,2019-11-14 06:29:00,屯門站,service paused,22.3946409,113.9710104
1476,144458,【港鐵】旺角站、屯門站、將軍澳站亦要暫時關閉。,2019-11-13 06:33:00,屯門站,service paused,22.3946409,113.9710104
1477,144441,【輕鐵】輕鐵505、614、614P、615、705、706、751、751P及761P綫暫停服務。507綫改道，不停兆康至屯門站;610綫改道，不停兆康至屯門站;615P綫改道，不停麒麟至兆康站。,2019-11-13 13:13:00,屯門站,service paused,22.3946409,113.9710104
1478,144503,【港鐵】旺角、將軍澳、寶琳、坑口、東涌、彩虹至調景嶺站，錦上路至屯門站，暫停服務。,2019-11-13 09:26:00,屯門站,service paused,22.3946409,113.9710104
1479,166811,【港鐵】以下車站關閉：荃灣綫、觀塘綫：旺角站、港島綫：西灣河站、將軍澳綫：將軍澳站、西鐵綫：屯門站。另外：東涌綫：欣澳站至東涌站服務暫停；東鐵綫：大圍至羅湖及落馬洲站服務暫停。,2019-11-14 15:52:00,屯門站,service paused,22.3946409,113.9710104
1480,212434,【西鐵】西鐵綫方面，現只維持屯門站至尖東站的列車服務。,2019-11-18 06:15:00,屯門站,info,22.3946409,113.9710104
1481,250814,【西鐵綫】現時可恢復行走尖東至屯門站（可停天水圍及元朗）。,2019-11-20 09:58:00,屯門站,normal,22.3946409,113.9710104
1482,104435,【新界區公眾活動】屯門鄉事會路來回方向，近VCITY的一段行車受阻。,2019-11-10 17:18:00,屯門鄉事會路,info,22.3915515,113.9730915
1483,102512,因道路狀況，屯門鄉事會路南行近安定邨暫時封閉。,2019-11-10 15:10:00,屯門鄉事會路,blocked,22.3915515,113.9730915
1484,510002,屯門公路往九龍方向，近掃管笏擠塞，龍尾：屯門閣。,2019-12-12 09:00:00,屯門閣,congestion,22.335458,114.206231048981
1485,561341,元朗公路往上水方向，近藍地交匯處快線有交通意外，龍尾：屯門閣。,2019-12-18 15:22:00,屯門閣,accident,22.335458,114.206231048981
1486,561227,屯門公路往元朗方向，近兆康港鐵站快線有交通意外，龍尾：屯門閣。,2019-12-18 15:22:00,屯門閣,accident,22.335458,114.206231048981
1487,62814,元朗公路往上水方向，近十八鄉路迴旋處一段擠塞，龍尾：山下村。,2019-11-06 08:43:00,山下村,congestion,22.4314384,113.9999064
1488,392359,較早前火炭路往火炭工業邨方向，近山尾街的壞車已拖走，一帶車多。,2019-11-29 11:35:00,山尾街,busy,22.3975455,114.1904746
1489,215402,西九龍走廊往尖沙咀方向，近山東街至弼街段多車。,2019-11-18 14:42:00,山東街,busy,22.3175727,114.1675821
1490,600534,【交通燈】尚未修復的交通燈減至兩組，分別位於旺角花園街/山東街以及灣仔軒尼詩道/分域街，駕駛人士在駛經有關路口時，請加倍小心，特別留意過路行人的安全。,2020-01-02 08:06:00,山東街,info,22.3175727,114.1675821
1491,597091,城西道往堅尼地城方向，近堅尼地城游泳池一段慢車，龍尾：山道。,2019-12-30 10:35:00,山道,busy,22.2853439,114.1336892
1492,602038,較早前青山道往荔枝角方向，近欽州街的交通意外已清理，車龍有待消散。,2020-01-03 16:33:00,山道,accident,22.2853439,114.1336892
1493,603705,百萬行封路安排：位於大球場徑、加路連山道及開平道的路旁泊車位暫停使用。,2020-01-05 11:17:00,山道,blocked,22.2853439,114.1336892
1494,604811,城西道往堅尼地城方向，近堅尼地城游泳池一段慢車，龍尾：山道。,2020-01-06 10:14:00,山道,busy,22.2853439,114.1336892
1495,599542,青山道往旺角方向，近營盤街意外清場，仍然略為多車。,2019-12-31 18:15:00,山道,accident,22.2853439,114.1336892
1496,590054,元朗大棠山道往大棠燒烤場擠塞，市民請盡量使用交通工具。,2019-12-25 14:41:00,山道,congestion,22.2853439,114.1336892
1497,589830,元朗大棠山道往大棠燒烤場擠塞，市民請盡量使用交通工具。,2019-12-25 12:20:00,山道,congestion,22.2853439,114.1336892
1498,520248,城西道往堅尼地城方向，近堅尼地城游泳池一段慢車，龍尾：山道。,2019-12-13 10:24:00,山道,busy,22.2853439,114.1336892
1499,546760,城西道往堅尼地城方向，近堅尼地城游泳池一段慢車，龍尾：山道。,2019-12-17 09:36:00,山道,busy,22.2853439,114.1336892
1500,348552,城西道往堅尼地城方向，近堅尼地城游泳池一段慢車，龍尾：山道。,2019-11-26 10:35:00,山道,busy,22.2853439,114.1336892
1501,454819,城西道往堅尼地城方向，近堅尼地城游泳池一段慢車，龍尾：山道。,2019-12-06 11:45:00,山道,busy,22.2853439,114.1336892
1502,437493,羗山道近石壁水塘有交通意外，現正實施單線雙程行車，一帶車多。,2019-12-04 16:46:00,山道,accident,22.2853439,114.1336892
1503,438070,較早前羗山道近石壁水塘的交通意外已清理，封路重開，交通回復正常。,2019-12-04 17:34:00,山道,normal,22.2853439,114.1336892
1504,227310,城西道往堅尼地城方向，近堅尼地城游泳池一段慢車，龍尾：山道。,2019-11-19 11:34:00,山道,busy,22.2853439,114.1336892
1505,392259,城西道往堅尼地城方向，近堅尼地城游泳池一段慢車，龍尾：山道。,2019-11-29 10:45:00,山道,busy,22.2853439,114.1336892
1506,465484,【山頂纜車服務回復正常】較早前因機件故障而暫停服務的山頂纜車已回復正常。 ,2019-12-07 14:11:00,山頂纜車,normal,22.2776827,114.1570022
1507,464433,山頂纜車暫停服務：因機件故障，山頂纜車已暫停服務。,2019-12-07 07:46:00,山頂纜車,service paused,22.2776827,114.1570022
1508,464436,【山頂纜車暫停服務】因機件故障，山頂纜車已暫停服務。,2019-12-07 07:46:00,山頂纜車,service paused,22.2776827,114.1570022
1509,438565,蒲崗村道往新蒲崗方向，近鳳德道有交通意外，龍尾：崇華街。,2019-12-04 18:19:00,崇華街,accident,22.3464163,114.1965231
1510,159552,荃錦公路往荃錦交匯處方向擠塞，龍尾：川龍村。,2019-11-14 08:58:00,川龍村,congestion,22.3955533,114.10925
1511,351164,偉業街往油塘方向，近巧明街一段車多。,2019-11-26 13:15:00,巧明街,busy,22.3125226,114.2230363
1512,40739,偉業街往油塘方向，近駿業街一段擠塞，龍尾：巧明街。,2019-11-04 12:00:00,巧明街,congestion,22.3125226,114.2230363
